name,category,price,quality,reliability,moq,delivery_time,reviews,historical_score
Supplier_19294,Grocery,1629,9.7,97,582,4,4.6,52.98
Supplier_19295,Fashion,4248,9.2,86,376,8,3.9,49.69
Supplier_19296,Gardening,4752,6.9,76,15,5,3.2,41.87
Supplier_19297,Skincare,1989,7.3,84,158,6,4.7,45.85
Supplier_19298,Music,42468,6.8,90,5,3,3.2,45.93
Supplier_19299,Industrial,78367,9.9,70,4,3,3.3,46.39
Supplier_19300,Camera,72722,7.7,76,1,11,4.3,48.37
Supplier_19301,Auto,23370,7.8,85,7,1,3.5,57.68
Supplier_19302,Skincare,1515,6.9,73,25,10,3.9,36.04
Supplier_19303,Sports,12783,7.6,81,39,1,3.8,52.97
Supplier_19304,Furniture,18195,7.4,95,5,6,4.2,46.99
Supplier_19305,Stationery,226,9.7,73,881,1,4.1,59.27
Supplier_19306,Industrial,60938,6.3,75,5,2,3.8,45.49
Supplier_19307,Kitchen,2720,7.8,83,20,6,4.6,43.7
Supplier_19308,Solar,70323,7.1,89,1,11,3.6,49.96
Supplier_19309,Grocery,1509,6.5,98,565,13,5.0,40.91
Supplier_19310,Laptop,101643,6.7,86,4,7,3.7,42.67
Supplier_19311,Auto,1170,6.1,88,1,9,3.1,48.69
Supplier_19312,Auto,3996,6.6,93,19,9,4.7,44.43
Supplier_19313,Solar,59490,8.8,97,4,9,4.5,52.43
Supplier_19314,Appliances,92183,6.3,98,2,2,3.2,50.78
Supplier_19315,Laptop,128075,6.2,73,1,6,3.1,42.24
Supplier_19316,Kitchen,11908,8.2,78,22,6,5.0,44.77
Supplier_19317,Toys,1541,6.2,73,99,3,4.0,35.79
Supplier_19318,Industrial,65081,8.9,85,1,11,4.0,53.68
Supplier_19319,Toys,7417,9.8,70,43,13,4.4,44.73
Supplier_19320,Phone,110240,9.2,100,13,2,3.8,55.9
Supplier_19321,Laptop,106453,9.4,89,4,2,4.7,56.29
Supplier_19322,Laptop,71704,7.0,77,9,11,3.1,39.57
Supplier_19323,Pets,1506,7.1,88,13,6,3.2,42.9
Supplier_19324,Gardening,4988,6.2,93,29,1,4.0,50.08
Supplier_19325,Solar,170498,9.7,98,1,3,4.8,63.01
Supplier_19326,Stationery,200,7.2,71,1172,3,4.9,41.21
Supplier_19327,Phone,20962,7.3,93,18,11,4.6,44.81
Supplier_19328,Fashion,4005,9.4,82,287,5,4.1,46.62
Supplier_19329,Music,25959,8.3,74,3,12,4.4,41.92
Supplier_19330,Laptop,107292,6.7,100,5,10,4.1,46.06
Supplier_19331,Pets,732,9.2,88,31,14,3.6,43.59
Supplier_19332,Sports,4417,7.0,85,48,12,4.8,41.81
Supplier_19333,Stationery,481,8.7,70,1919,6,4.2,43.98
Supplier_19334,Auto,2852,9.8,72,9,12,3.2,43.36
Supplier_19335,Laptop,92778,9.1,96,10,6,4.1,48.6
Supplier_19336,Laptop,106733,10.0,97,6,9,4.4,51.88
Supplier_19337,Camera,233676,7.6,90,1,6,4.6,54.71
Supplier_19338,Stationery,29,6.8,100,3384,8,3.5,45.49
Supplier_19339,Sports,2602,8.3,90,28,12,4.7,43.39
Supplier_19340,Camera,200387,7.3,99,2,5,3.3,50.07
Supplier_19341,Furniture,48252,9.1,94,1,1,3.1,69.56
Supplier_19342,Stationery,416,7.6,80,1076,7,4.9,41.06
Supplier_19343,Toys,7364,7.8,83,45,5,4.9,41.57
Supplier_19344,Laptop,121732,8.6,71,5,1,3.0,55.25
Supplier_19345,Appliances,42799,9.8,78,2,3,3.2,53.68
Supplier_19346,Laptop,142586,7.0,86,5,9,4.8,44.05
Supplier_19347,Solar,143369,8.9,100,5,13,4.0,50.22
Supplier_19348,Kitchen,13382,9.0,80,7,5,3.4,45.26
Supplier_19349,Solar,84810,7.6,92,2,10,3.8,48.54
Supplier_19350,Camera,24454,6.6,83,1,2,4.2,55.79
Supplier_19351,Auto,42902,6.7,96,20,4,4.7,41.91
Supplier_19352,Toys,9734,8.9,72,64,7,4.0,43.72
Supplier_19353,Industrial,161895,7.5,78,4,10,3.2,40.76
Supplier_19354,Music,87831,8.1,87,4,2,3.2,47.8
Supplier_19355,Auto,44864,9.6,97,10,11,4.8,52.41
Supplier_19356,Camera,27301,6.2,81,1,13,4.6,47.75
Supplier_19357,Music,58256,8.1,78,4,7,4.9,41.45
Supplier_19358,Toys,5330,7.6,94,58,7,4.2,42.27
Supplier_19359,Skincare,4936,6.1,80,68,14,3.3,33.97
Supplier_19360,Skincare,1356,9.9,100,193,11,4.9,50.74
Supplier_19361,Industrial,91900,7.8,90,4,5,4.5,49.42
Supplier_19362,Auto,2800,6.6,76,9,11,3.9,37.23
Supplier_19363,Appliances,94091,9.7,93,1,7,4.9,59.3
Supplier_19364,Camera,201169,10.0,91,3,13,3.5,51.47
Supplier_19365,Auto,32595,9.2,88,7,11,4.8,47.46
Supplier_19366,Laptop,145228,9.9,100,6,3,4.4,57.37
Supplier_19367,Camera,121837,6.5,93,2,3,3.8,50.2
Supplier_19368,Camera,119480,6.1,94,2,13,4.5,43.57
Supplier_19369,Gardening,3553,6.2,83,28,1,5.0,52.73
Supplier_19370,Stationery,220,9.5,88,4696,8,4.0,46.03
Supplier_19371,Fashion,2136,7.8,98,390,1,3.9,57.4
Supplier_19372,Appliances,68597,9.6,82,3,3,5.0,53.75
Supplier_19373,Kitchen,5193,9.7,86,5,5,4.2,49.7
Supplier_19374,Music,55513,6.9,78,1,12,4.9,48.19
Supplier_19375,Gardening,3345,6.3,95,41,3,3.9,44.25
Supplier_19376,Pets,5298,8.6,87,24,13,4.0,43.71
Supplier_19377,Music,77022,6.6,72,2,2,4.2,46.03
Supplier_19378,Industrial,47705,7.7,85,3,13,4.0,42.18
Supplier_19379,Skincare,2744,9.4,73,141,6,4.7,44.49
Supplier_19380,Fashion,3938,7.7,87,310,6,4.8,42.06
Supplier_19381,Furniture,5345,7.6,87,2,7,3.3,45.47
Supplier_19382,Toys,7395,9.0,83,21,8,3.8,45.0
Supplier_19383,Camera,198641,9.4,90,3,8,3.3,48.42
Supplier_19384,Camera,234453,8.3,94,3,9,4.9,51.46
Supplier_19385,Skincare,1226,8.2,87,74,2,3.2,49.3
Supplier_19386,Solar,409450,7.9,88,3,7,3.2,44.63
Supplier_19387,Camera,21909,8.1,97,2,12,3.9,50.37
Supplier_19388,Grocery,1976,9.3,72,310,11,4.1,43.28
Supplier_19389,Toys,9566,7.6,100,22,12,4.7,45.98
Supplier_19390,Solar,490765,8.5,88,4,12,3.5,44.77
Supplier_19391,Fashion,4179,6.5,78,370,11,3.3,36.81
Supplier_19392,Kitchen,17857,8.0,97,23,11,4.9,47.39
Supplier_19393,Kitchen,5730,8.2,78,12,3,3.9,46.92
Supplier_19394,Phone,71941,7.9,90,6,7,4.9,46.48
Supplier_19395,Auto,9771,8.5,87,18,3,4.8,50.47
Supplier_19396,Music,141218,8.4,98,1,10,3.7,53.72
Supplier_19397,Auto,1974,7.3,93,15,12,3.8,41.53
Supplier_19398,Toys,1292,8.1,93,45,5,4.8,47.39
Supplier_19399,Pets,934,6.2,79,29,1,3.1,49.74
Supplier_19400,Solar,338234,6.5,86,1,2,3.9,56.38
Supplier_19401,Skincare,1306,6.7,71,192,2,4.8,41.47
Supplier_19402,Industrial,69279,6.4,90,5,7,4.0,43.56
Supplier_19403,Grocery,1904,10.0,85,692,6,3.8,47.63
Supplier_19404,Toys,3441,10.0,87,92,5,4.5,50.77
Supplier_19405,Furniture,42122,8.1,77,1,1,4.2,64.92
Supplier_19406,Toys,2001,6.3,70,49,5,3.9,35.41
Supplier_19407,Phone,95257,8.9,74,13,10,3.9,41.28
Supplier_19408,Kitchen,8616,9.0,76,28,13,3.5,45.77
Supplier_19409,Fashion,4385,6.6,84,464,10,3.3,38.47
Supplier_19410,Toys,6838,7.5,81,86,2,3.2,44.69
Supplier_19411,Phone,117426,6.2,98,14,1,3.5,54.46
Supplier_19412,Phone,78092,7.8,97,14,2,4.3,52.02
Supplier_19413,Phone,42167,7.7,75,12,10,4.4,39.1
Supplier_19414,Pets,1687,8.9,97,36,8,4.4,46.63
Supplier_19415,Toys,9812,6.6,73,65,8,4.5,38.11
Supplier_19416,Grocery,391,6.7,89,671,4,4.2,41.39
Supplier_19417,Pets,813,7.8,82,22,2,3.7,48.78
Supplier_19418,Industrial,93457,6.8,80,3,2,4.2,47.86
Supplier_19419,Stationery,105,8.9,93,1269,3,3.8,50.47
Supplier_19420,Toys,667,6.9,77,17,9,3.4,38.16
Supplier_19421,Pets,933,8.2,76,25,14,4.5,38.71
Supplier_19422,Kitchen,16216,7.3,98,15,5,4.3,46.18
Supplier_19423,Camera,209788,8.7,72,1,4,3.1,51.23
Supplier_19424,Auto,25960,9.7,88,19,2,4.0,52.45
Supplier_19425,Gardening,4409,9.6,100,53,7,4.3,52.78
Supplier_19426,Toys,519,9.6,78,100,1,4.6,61.17
Supplier_19427,Kitchen,4193,8.3,89,10,2,3.3,51.45
Supplier_19428,Camera,23266,9.0,81,2,2,3.6,53.89
Supplier_19429,Grocery,764,8.3,70,843,9,4.5,36.75
Supplier_19430,Fashion,3309,9.2,73,177,14,3.6,41.39
Supplier_19431,Solar,133565,7.0,97,1,13,3.0,51.23
Supplier_19432,Sports,8125,7.9,85,13,1,3.0,55.42
Supplier_19433,Fashion,4864,6.2,73,94,8,3.5,35.99
Supplier_19434,Toys,1050,9.2,92,76,4,4.4,48.77
Supplier_19435,Gardening,1561,7.6,78,10,11,3.2,39.48
Supplier_19436,Industrial,147270,9.7,89,1,12,3.7,58.54
Supplier_19437,Music,43540,7.4,74,5,7,3.0,38.85
Supplier_19438,Furniture,56881,9.3,84,5,3,4.4,49.96
Supplier_19439,Toys,210,7.4,74,95,2,3.4,45.18
Supplier_19440,Furniture,37263,6.8,83,2,6,3.5,47.04
Supplier_19441,Industrial,155047,9.7,95,2,3,3.4,57.94
Supplier_19442,Laptop,134872,7.9,99,5,1,3.5,60.61
Supplier_19443,Toys,4790,9.2,92,92,13,3.4,45.34
Supplier_19444,Toys,9847,9.9,73,50,1,3.5,57.98
Supplier_19445,Toys,8031,6.8,71,57,11,4.9,36.3
Supplier_19446,Skincare,3352,7.7,86,67,8,4.5,42.52
Supplier_19447,Appliances,91605,6.1,72,3,2,3.2,46.01
Supplier_19448,Pets,7579,8.7,83,21,14,4.3,46.1
Supplier_19449,Kitchen,510,6.9,92,21,8,4.8,45.75
Supplier_19450,Kitchen,19497,6.4,73,15,3,4.4,37.98
Supplier_19451,Auto,4138,9.4,97,15,3,4.7,51.98
Supplier_19452,Sports,14508,8.5,86,38,5,4.5,46.28
Supplier_19453,Sports,8920,7.6,89,44,10,3.7,41.54
Supplier_19454,Grocery,1781,9.8,94,319,10,4.6,49.8
Supplier_19455,Pets,2183,6.2,91,37,5,3.6,40.23
Supplier_19456,Fashion,1055,6.3,91,382,8,3.7,40.9
Supplier_19457,Gardening,4475,6.8,83,24,10,3.6,37.44
Supplier_19458,Furniture,5866,9.4,100,2,14,3.0,52.0
Supplier_19459,Camera,95492,7.5,88,1,9,4.8,54.83
Supplier_19460,Skincare,4113,8.9,99,43,11,4.7,48.09
Supplier_19461,Camera,26900,8.0,71,1,14,3.6,50.71
Supplier_19462,Kitchen,11782,7.0,77,28,8,3.9,38.39
Supplier_19463,Solar,284330,9.2,89,2,2,4.5,57.82
Supplier_19464,Stationery,454,9.2,73,1100,1,3.0,55.02
Supplier_19465,Stationery,463,9.0,78,788,10,4.3,46.18
Supplier_19466,Solar,259159,9.6,96,1,1,4.2,72.27
Supplier_19467,Laptop,113009,6.9,91,2,6,4.9,48.09
Supplier_19468,Kitchen,15753,8.8,96,11,8,4.7,47.96
Supplier_19469,Grocery,385,6.6,97,626,14,3.9,41.93
Supplier_19470,Industrial,6200,8.9,88,5,13,3.0,45.77
Supplier_19471,Stationery,384,7.7,75,3324,9,3.8,41.65
Supplier_19472,Gardening,1467,8.0,85,57,3,3.4,47.17
Supplier_19473,Music,13985,7.4,72,3,14,4.7,41.19
Supplier_19474,Fashion,3214,7.1,100,141,13,4.8,44.48
Supplier_19475,Sports,582,8.3,95,46,8,3.2,46.18
Supplier_19476,Grocery,799,8.9,88,264,14,4.0,48.0
Supplier_19477,Kitchen,17818,9.9,85,29,14,4.5,47.13
Supplier_19478,Solar,461994,8.4,84,4,11,3.4,46.77
Supplier_19479,Kitchen,1369,7.9,86,15,7,4.9,44.83
Supplier_19480,Skincare,4691,7.7,78,54,9,4.8,41.82
Supplier_19481,Laptop,49681,8.0,72,2,9,3.4,45.26
Supplier_19482,Appliances,60564,9.6,83,2,6,4.3,53.62
Supplier_19483,Solar,141907,9.9,88,1,13,4.0,60.12
Supplier_19484,Sports,3457,7.9,82,20,14,3.3,40.87
Supplier_19485,Solar,290233,6.3,88,2,14,3.2,43.13
Supplier_19486,Gardening,2945,9.4,77,77,3,3.3,48.99
Supplier_19487,Toys,3441,6.7,87,77,5,4.3,42.07
Supplier_19488,Auto,7053,8.2,89,11,11,3.3,46.55
Supplier_19489,Fashion,3717,7.0,97,201,1,3.8,57.99
Supplier_19490,Grocery,619,8.6,94,774,3,4.1,50.19
Supplier_19491,Music,16414,6.8,76,1,10,3.6,46.71
Supplier_19492,Skincare,1839,6.4,84,72,1,4.3,50.15
Supplier_19493,Grocery,901,6.1,76,563,11,4.5,35.19
Supplier_19494,Solar,263073,9.6,89,2,1,4.7,64.94
Supplier_19495,Laptop,74866,7.0,71,8,4,3.9,40.81
Supplier_19496,Solar,344977,7.5,83,3,8,5.0,44.73
Supplier_19497,Stationery,260,8.6,75,3322,1,3.9,54.25
Supplier_19498,Solar,352301,7.8,97,4,10,4.5,47.81
Supplier_19499,Industrial,118432,8.8,84,4,12,3.3,46.43
Supplier_19500,Industrial,88537,7.0,74,2,13,4.3,44.12
Supplier_19501,Music,86422,6.3,90,1,12,4.7,49.89
Supplier_19502,Solar,351227,8.0,96,5,7,4.1,47.69
Supplier_19503,Camera,242030,7.9,79,1,2,4.6,58.35
Supplier_19504,Furniture,25038,7.0,81,1,11,4.4,46.43
Supplier_19505,Gardening,534,8.4,96,34,6,5.0,47.82
Supplier_19506,Auto,37079,6.3,84,14,7,4.4,40.42
Supplier_19507,Camera,52267,8.3,95,2,14,3.4,51.45
Supplier_19508,Grocery,774,7.3,79,218,14,3.2,36.06
Supplier_19509,Appliances,73540,9.0,91,1,8,4.5,57.71
Supplier_19510,Camera,40977,6.8,74,1,10,3.8,46.94
Supplier_19511,Laptop,134052,7.7,80,1,13,3.4,50.08
Supplier_19512,Skincare,4190,9.7,74,38,7,5.0,50.29
Supplier_19513,Auto,37248,8.9,75,11,1,3.4,54.21
Supplier_19514,Camera,117085,6.1,96,1,12,3.7,49.55
Supplier_19515,Music,5247,6.8,91,1,11,5.0,49.52
Supplier_19516,Toys,6255,8.7,86,34,11,4.3,45.27
Supplier_19517,Solar,146899,8.3,89,5,14,4.0,45.37
Supplier_19518,Auto,6634,9.0,70,14,7,3.7,42.07
Supplier_19519,Phone,34088,9.6,89,16,4,3.9,49.75
Supplier_19520,Appliances,59904,6.2,78,2,3,3.3,46.31
Supplier_19521,Stationery,233,9.2,94,3269,9,4.5,47.12
Supplier_19522,Fashion,3618,6.7,96,255,2,4.2,47.5
Supplier_19523,Stationery,65,9.9,84,3609,8,5.0,50.21
Supplier_19524,Gardening,1275,8.2,77,99,13,5.0,41.89
Supplier_19525,Auto,9370,6.4,74,11,14,3.0,38.22
Supplier_19526,Sports,14529,8.9,73,48,14,4.5,40.06
Supplier_19527,Camera,26985,9.9,72,3,9,4.4,48.36
Supplier_19528,Sports,6144,6.3,88,50,5,4.7,40.73
Supplier_19529,Toys,3516,7.7,88,66,7,5.0,41.68
Supplier_19530,Gardening,3415,7.1,84,48,9,3.8,41.57
Supplier_19531,Laptop,82716,9.3,95,9,1,4.9,62.02
Supplier_19532,Kitchen,19874,6.4,74,8,2,3.7,42.21
Supplier_19533,Industrial,37949,7.9,98,3,2,4.3,53.58
Supplier_19534,Toys,8180,7.1,97,54,12,4.7,42.94
Supplier_19535,Gardening,598,8.0,83,92,10,4.6,43.05
Supplier_19536,Toys,6823,6.1,98,51,9,3.6,40.09
Supplier_19537,Toys,6152,7.7,99,52,14,4.4,46.39
Supplier_19538,Appliances,99686,9.6,75,1,4,3.5,56.62
Supplier_19539,Furniture,15939,8.4,99,2,14,3.3,50.99
Supplier_19540,Skincare,4995,8.2,72,132,14,3.8,38.89
Supplier_19541,Industrial,158310,6.4,74,4,3,4.6,45.27
Supplier_19542,Fashion,2391,6.6,85,100,4,4.9,42.39
Supplier_19543,Sports,8486,6.0,88,11,14,3.4,38.07
Supplier_19544,Fashion,1187,9.3,87,367,14,4.2,45.93
Supplier_19545,Appliances,68843,6.4,97,1,5,4.6,49.69
Supplier_19546,Industrial,160700,8.2,95,2,12,4.1,51.01
Supplier_19547,Auto,8619,8.2,71,6,6,4.4,43.36
Supplier_19548,Auto,39928,10.0,70,9,10,3.3,46.04
Supplier_19549,Industrial,13106,8.8,79,2,11,4.0,45.19
Supplier_19550,Stationery,354,6.2,94,3134,2,4.9,46.71
Supplier_19551,Pets,5716,8.3,70,31,14,3.5,37.69
Supplier_19552,Sports,7684,7.6,84,22,13,4.8,42.41
Supplier_19553,Grocery,1190,9.2,77,326,7,3.0,42.62
Supplier_19554,Skincare,4002,7.6,99,30,11,4.7,44.47
Supplier_19555,Solar,122654,9.1,77,4,8,3.3,46.37
Supplier_19556,Furniture,18069,8.1,84,4,3,3.1,46.85
Supplier_19557,Toys,5220,6.9,93,67,6,4.7,41.95
Supplier_19558,Auto,33097,9.7,92,17,5,4.7,50.54
Supplier_19559,Music,140033,6.1,95,3,3,3.8,47.82
Supplier_19560,Appliances,47931,8.6,73,2,6,4.2,47.61
Supplier_19561,Phone,72646,6.8,76,9,13,4.7,36.33
Supplier_19562,Phone,103923,7.0,71,11,9,4.4,38.49
Supplier_19563,Sports,904,6.2,90,33,9,3.2,37.58
Supplier_19564,Auto,18418,8.0,87,10,2,4.7,48.29
Supplier_19565,Pets,6119,7.7,72,23,3,3.8,41.68
Supplier_19566,Music,149512,9.8,70,3,4,4.4,50.61
Supplier_19567,Fashion,1893,7.4,75,172,5,4.3,44.26
Supplier_19568,Furniture,72748,6.5,74,3,7,3.7,40.42
Supplier_19569,Laptop,119331,6.8,94,6,3,4.3,46.4
Supplier_19570,Pets,3099,8.8,90,42,8,3.4,46.22
Supplier_19571,Sports,4443,7.6,94,19,3,4.6,47.58
Supplier_19572,Solar,351783,8.2,92,2,1,3.2,62.49
Supplier_19573,Auto,30582,6.4,72,14,7,3.9,34.94
Supplier_19574,Gardening,1509,7.2,89,67,11,3.8,40.53
Supplier_19575,Music,6231,6.9,72,3,3,4.1,43.38
Supplier_19576,Music,62829,8.5,95,3,6,4.5,50.72
Supplier_19577,Furniture,60201,6.4,97,5,6,4.2,45.09
Supplier_19578,Stationery,386,7.6,85,2771,10,4.2,43.47
Supplier_19579,Solar,286853,7.8,94,4,10,3.7,44.2
Supplier_19580,Industrial,72361,10.0,80,4,7,3.3,49.62
Supplier_19581,Skincare,1268,8.5,70,64,1,4.2,55.74
Supplier_19582,Auto,39890,9.3,90,15,10,3.0,46.93
Supplier_19583,Stationery,252,6.9,85,2349,1,4.7,52.81
Supplier_19584,Sports,6304,8.5,87,7,13,3.2,45.5
Supplier_19585,Stationery,216,8.2,71,4543,10,4.9,41.46
Supplier_19586,Industrial,167017,6.3,92,1,8,3.7,48.07
Supplier_19587,Stationery,187,8.4,84,4670,13,4.3,41.6
Supplier_19588,Sports,5202,8.3,94,24,1,3.3,57.59
Supplier_19589,Solar,82030,9.6,77,4,13,3.8,47.64
Supplier_19590,Camera,109648,7.1,80,2,13,3.2,42.24
Supplier_19591,Auto,14539,6.6,80,20,6,3.8,40.31
Supplier_19592,Furniture,16783,8.0,100,1,5,3.1,54.77
Supplier_19593,Kitchen,17539,7.9,91,29,6,3.8,44.37
Supplier_19594,Phone,37406,8.7,95,13,9,3.3,44.12
Supplier_19595,Gardening,4545,7.3,73,83,7,3.7,37.66
Supplier_19596,Phone,111572,6.4,80,5,2,4.1,44.36
Supplier_19597,Stationery,296,7.3,75,3150,10,3.6,37.86
Supplier_19598,Pets,3399,8.2,97,25,1,3.3,58.84
Supplier_19599,Phone,80550,9.3,74,11,9,4.1,44.31
Supplier_19600,Camera,65357,9.6,100,3,1,4.5,67.55
Supplier_19601,Fashion,678,7.0,93,383,11,3.7,42.7
Supplier_19602,Fashion,4514,7.4,90,95,8,3.2,43.43
Supplier_19603,Sports,9593,9.6,90,31,5,3.9,48.36
Supplier_19604,Laptop,96205,7.3,95,2,6,3.5,47.91
Supplier_19605,Kitchen,8107,7.1,72,5,7,4.3,40.38
Supplier_19606,Sports,5637,6.6,98,11,12,3.9,41.9
Supplier_19607,Music,3807,7.7,91,5,13,3.8,42.95
Supplier_19608,Laptop,138904,8.3,99,2,13,4.8,52.67
Supplier_19609,Skincare,4294,7.7,72,163,13,4.1,37.37
Supplier_19610,Phone,105280,9.7,88,14,2,4.9,55.15
Supplier_19611,Laptop,72050,9.9,70,2,7,4.1,49.91
Supplier_19612,Kitchen,8688,8.1,84,10,9,4.9,43.86
Supplier_19613,Stationery,92,7.7,95,4824,14,4.7,44.51
Supplier_19614,Pets,262,7.1,91,16,8,4.3,44.77
Supplier_19615,Laptop,50264,9.5,90,9,1,3.5,60.31
Supplier_19616,Auto,36563,7.8,75,15,9,4.8,43.92
Supplier_19617,Pets,1212,9.3,90,50,9,3.5,49.4
Supplier_19618,Auto,18021,8.2,72,1,11,4.6,51.06
Supplier_19619,Laptop,125450,6.6,82,3,9,4.9,39.48
Supplier_19620,Fashion,3595,7.7,97,264,4,4.9,47.08
Supplier_19621,Sports,9875,7.4,100,7,14,3.1,43.59
Supplier_19622,Phone,47422,9.2,72,20,13,4.0,43.68
Supplier_19623,Furniture,65400,6.8,83,1,4,5.0,53.31
Supplier_19624,Pets,1343,6.9,95,42,13,4.5,40.74
Supplier_19625,Music,27606,9.7,91,4,9,4.6,51.75
Supplier_19626,Pets,2223,9.0,82,24,9,4.5,46.0
Supplier_19627,Gardening,1284,6.2,72,71,11,3.4,34.7
Supplier_19628,Toys,7567,7.3,76,70,13,4.9,40.99
Supplier_19629,Fashion,462,8.9,81,348,13,4.4,41.07
Supplier_19630,Camera,66971,8.3,72,2,11,4.0,46.1
Supplier_19631,Industrial,31494,7.6,99,5,11,3.7,44.44
Supplier_19632,Toys,3733,7.4,79,49,5,5.0,44.69
Supplier_19633,Stationery,373,9.3,98,4945,11,4.5,49.97
Supplier_19634,Industrial,190475,8.6,97,2,7,4.8,51.79
Supplier_19635,Laptop,129622,8.7,85,5,10,4.1,46.94
Supplier_19636,Camera,138295,7.5,71,2,6,3.9,46.92
Supplier_19637,Industrial,89134,6.5,72,2,1,3.5,52.77
Supplier_19638,Sports,2334,9.2,78,38,2,4.8,48.85
Supplier_19639,Toys,1269,6.6,82,84,4,3.9,40.27
Supplier_19640,Stationery,396,9.3,73,4309,11,3.8,44.07
Supplier_19641,Toys,4447,7.0,93,95,5,3.7,43.59
Supplier_19642,Camera,143636,7.1,88,3,12,3.4,41.96
Supplier_19643,Kitchen,4320,9.8,92,24,13,4.6,50.54
Supplier_19644,Fashion,2089,8.0,88,364,6,3.8,44.29
Supplier_19645,Appliances,43873,7.9,84,3,4,4.2,49.53
Supplier_19646,Furniture,66030,7.6,98,2,7,4.9,47.97
Supplier_19647,Auto,33085,8.0,90,9,3,3.3,48.86
Supplier_19648,Solar,123741,7.8,76,5,12,4.1,41.68
Supplier_19649,Music,26655,9.9,73,4,11,3.4,43.93
Supplier_19650,Industrial,25903,7.5,84,3,4,4.7,47.21
Supplier_19651,Phone,75639,9.3,90,11,13,4.0,46.76
Supplier_19652,Pets,2920,7.1,87,22,13,3.6,40.94
Supplier_19653,Laptop,107535,8.9,81,3,7,3.6,47.72
Supplier_19654,Industrial,23710,8.0,80,2,5,4.6,46.54
Supplier_19655,Stationery,146,6.2,84,3537,6,3.1,37.88
Supplier_19656,Gardening,362,9.3,100,46,5,3.4,50.96
Supplier_19657,Stationery,252,9.5,77,4565,8,3.4,45.67
Supplier_19658,Appliances,64611,8.0,90,2,13,4.7,49.26
Supplier_19659,Industrial,112139,7.8,99,5,1,4.3,62.86
Supplier_19660,Camera,170136,7.4,94,1,14,3.5,49.24
Supplier_19661,Sports,13468,8.8,73,49,8,4.7,43.9
Supplier_19662,Camera,212292,9.4,100,3,2,3.6,59.82
Supplier_19663,Skincare,965,10.0,95,23,11,4.8,50.62
Supplier_19664,Kitchen,16926,6.5,95,30,7,3.5,41.21
Supplier_19665,Furniture,23309,9.4,98,2,5,5.0,56.89
Supplier_19666,Toys,7685,6.3,98,27,12,4.3,39.83
Supplier_19667,Gardening,3694,7.1,74,77,1,3.9,51.64
Supplier_19668,Sports,11974,8.3,78,50,11,3.5,41.39
Supplier_19669,Furniture,11652,6.2,79,5,14,3.5,39.79
Supplier_19670,Auto,13171,7.2,93,6,7,4.9,44.98
Supplier_19671,Camera,76569,9.9,81,1,6,3.7,58.21
Supplier_19672,Skincare,3075,7.6,88,199,3,4.4,46.32
Supplier_19673,Appliances,10651,8.1,75,1,9,3.5,49.87
Supplier_19674,Stationery,362,8.5,83,3520,13,3.8,46.84
Supplier_19675,Fashion,408,6.3,88,420,14,3.7,39.76
Supplier_19676,Industrial,154127,7.0,75,2,11,3.2,43.43
Supplier_19677,Skincare,889,8.7,76,182,9,5.0,44.1
Supplier_19678,Pets,2853,8.9,93,38,14,4.8,48.96
Supplier_19679,Solar,230567,7.3,92,4,10,3.9,45.96
Supplier_19680,Stationery,273,8.2,91,2430,9,4.0,41.04
Supplier_19681,Industrial,61902,9.5,77,1,13,4.7,56.21
Supplier_19682,Skincare,1943,7.0,91,99,6,3.6,39.74
Supplier_19683,Solar,425711,8.2,82,5,6,4.1,45.04
Supplier_19684,Gardening,199,8.1,85,30,12,4.0,41.87
Supplier_19685,Grocery,413,9.0,98,838,2,4.2,54.0
Supplier_19686,Sports,13920,8.5,72,49,12,4.8,44.77
Supplier_19687,Grocery,959,6.3,73,792,10,4.5,36.29
Supplier_19688,Pets,334,6.9,97,35,11,5.0,41.77
Supplier_19689,Toys,8096,6.9,80,56,8,4.6,42.5
Supplier_19690,Music,59291,8.3,89,5,14,3.7,48.26
Supplier_19691,Pets,4013,8.6,97,37,8,4.4,45.21
Supplier_19692,Skincare,2978,7.4,81,118,9,4.3,42.17
Supplier_19693,Grocery,1637,7.5,100,603,14,3.6,42.69
Supplier_19694,Toys,5635,8.7,82,97,10,4.1,47.07
Supplier_19695,Furniture,77522,9.5,95,1,10,4.8,59.12
Supplier_19696,Skincare,750,7.3,93,87,11,3.0,41.19
Supplier_19697,Fashion,2083,8.3,80,58,10,3.2,38.4
Supplier_19698,Pets,6982,8.5,73,38,1,4.3,52.7
Supplier_19699,Gardening,1551,7.2,71,28,2,3.9,43.25
Supplier_19700,Skincare,4120,8.4,94,178,11,4.2,47.3
Supplier_19701,Appliances,17655,6.1,72,1,9,3.6,44.86
Supplier_19702,Skincare,921,9.5,72,75,6,3.0,45.55
Supplier_19703,Gardening,2803,8.7,71,24,7,3.2,41.89
Supplier_19704,Grocery,1997,10.0,90,483,8,4.5,49.11
Supplier_19705,Solar,244464,6.2,83,2,6,3.9,44.28
Supplier_19706,Grocery,88,9.2,74,463,1,3.8,57.56
Supplier_19707,Auto,38937,9.9,77,4,14,3.6,48.41
Supplier_19708,Appliances,33781,9.7,83,3,14,3.5,49.54
Supplier_19709,Appliances,29620,9.1,100,1,12,3.9,54.79
Supplier_19710,Skincare,3284,6.4,89,89,5,3.4,41.55
